,source_id,source_name,author_name,article_title,article_description,article_urlToImage,article_publishedAt,article_content
30,260160908,,,Top Court Grants Bail To MLA Abbas Ansari In Money Laundering Case,"In a relief to Suheldev Bhartiya Samaj Party (SBSP) MLA Abbas Ansari, the Supreme Court on Friday granted him bail in connection with a money laundering case lodged by the Enforcement Directorate...","https://c.ndtvimg.com/2024-09/solr8b5o_-abbas-ansari-facebook_625x300_04_September_24.jpeg?im=FeatureCrop,algorithm=dnn,width=1200,height=738",2024-10-18 07:13:53,"In a relief to Suheldev Bhartiya Samaj Party (SBSP) MLA Abbas Ansari, the Supreme Court on Friday granted him bail in connection with a money laundering case lodged by the Enforcement Directorate (ED).

A bench headed by Justice MM Sundresh set aside the May 9 order of the Allahabad High Court rejecting his bail application.

The Bench, also comprising Justice Pankaj Mithal, ordered that Abbas Ansari, son of late gangster-turned-politician Mukhtar Ansari, be released on bail on such conditions as may be imposed by the trial court.

The apex court said that the trial court will impose conditions so that the accused cannot influence witnesses or tamper with evidence.

Earlier in August, the top court issued a notice in the matter asking the ED to file its reply to the special leave petition filed by Ansari, a sitting MLA from Uttar Pradesh's Mau.

The Allahabad High Court, in its May 9 order, rejected his bail application but directed the court below to expedite the trial as swiftly as possible.

A bench of Justice Jaspreet Singh of Allahabad HC said, “This Court is unable to persuade itself to form a prima facie, satisfaction in terms of Section 45 of the PMLA, at this stage, that the applicant is not guilty or that he may not commit an offence on bail.”

The court also took note of the money trail put forward by the Enforcement Directorate (ED) in the case against Ansari. It said that the money trail links Ansari with the movement of funds to and from the two firms -- M/s Vikas Construction and M/s Aaghaaz. The ED has alleged that the firms were used by Ansari for money laundering.

The ED initiated a probe under the Prevention of Money Laundering Act (PMLA) on the basis of three distinct FIRs related to predicate offences.

In the first criminal case, it was alleged that the partners of a construction company had encroached on public property by falsification of records.

The other FIR arises out of allegations that Mukhtar Ansari had taken funds from the MLA fund to build a school though no school was built and the land is being used for agricultural purposes. In the third FIR, it has been alleged that Ansaris by using their influence usurped government land and constructed an illegal house.

The release of Abbas Ansari will be subject to the outcome of his distinct petitions seeking bail in unlawful jail visit and Gangsters Act cases, which are scheduled to come up for hearing before Justice Surya Kant-led Bench of the apex court on Friday.

(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
31,260131332,Toi World Desk,Toi World Desk,Watch: Hamas chief Sinwar's last moments before being killed by Israel,"Israeli forces have killed Hamas leader Yahya Sinwar, a key figure in the 7 October attack on Israel. Found in Gaza rubble, his identity was confirmed through DNA and other records. Israel sees this as a major victory, while Hamas has yet to confirm the death.","https://static.toiimg.com/thumb/resizemode-4,width-1280,height-720,msid-114332045/114332045.jpg",2024-10-18 01:35:54,"Israel said on Thursday that it had successfully killed Hamas leader Yahya Sinwar, a key figure behind the 7 October attack on Israel. His body was discovered among the rubble in Gaza, where Israeli forces had unknowingly come across him during a battle in Rafah. His identity was later confirmed through DNA, dental records, and fingerprints.Sinwar's remains were reportedly found with a bulletproof vest, grenades, and 40,000 shekels, according to Israeli military officials. Footage released by the Israeli military shows Sinwar’s final moments, captured by a drone deployed to survey the area. The footage showed the Hamas leader, visibly injured, attempting to throw a piece of wood at the drone in a desperate attempt to avoid detection. Moments later, another strike on the building caused it to collapse, killing Sinwar and two other militants.— LTC_Shoshani (@LTC_Shoshani) Sinwar’s involvement in the 7 October attack, which left over 1,200 people dead and resulted in the kidnapping of around 250 Israelis, made him one of Israel’s most-wanted individuals. He played a crucial role in orchestrating the surprise assault that triggered the current conflict between Israel and Hamas. His death is being celebrated by Israeli leaders, including Prime Minister Benjamin Netanyahu, who described it as a major victory against Hamas.https://www.youtube.com/watch?v=yJCu2TY5DXQNetanyahu said, “Hamas will no longer rule Gaza. This is the start of the day after Hamas,” reinforcing Israel’s commitment to continue its military campaign until all hostages are released and Hamas is fully dismantled. Defence minister Yoav Gallant urged Hamas fighters to surrender and release the remaining hostages.https://www.youtube.com/watch?v=_qHm6riRKigWhile Israel sees Sinwar’s death as a turning point, Hamas has not yet confirmed the loss of its leader.https://www.youtube.com/watch?v=EsK4KtyvbsYWho was Yahya Sinwar?Born in 1962 in a refugee camp in Khan Younis, Gaza.A founding member of Hamas, joining the group in 1987.Nicknamed “The Butcher of Khan Younis” for his role in killing suspected collaborators.Arrested by Israel in the late 1980s, he was sentenced to four life terms but was released in 2011 as part of a prisoner exchange.Became the head of Hamas in Gaza, working closely with Iran to bolster the group’s military power.Was instrumental in the October 7 attack on Israel that triggered the ongoing conflict.https://www.youtube.com/watch?v=jmZ3OBzUOgw"
32,260137464,Aastha Ahuja,Aastha Ahuja,Watch: Hamas Chief Yahya Sinwar Just Before He Was Killed,"Israel Defense Forces released drone footage of Hamas Chief Yahya Sinwar's last moments. In his final moments, he is seen throwing an object at the drone.","https://c.ndtvimg.com/2024-10/b6rfkh2g_hamas-chief-last-moments_625x300_18_October_24.jpeg?im=FaceCrop,algorithm=dnn,width=1200,height=738",2024-10-18 03:58:11,"Israel Defense Forces has released drone footage of what it said were the ""last moments""of Hamas Chief Yahya Sinwar. The video showed Sinwar sitting on a couch, surrounded by rubble, inside a damaged and dilapidated house. In his final moments, he is seen throwing an object at the drone.Here's the raw footage:Raw footage of Yahya Sinwar's last moments: pic.twitter.com/GJGDlu7bie— LTC Nadav Shoshani (@LTC_Shoshani) October 17, 2024Israel on Thursday killed Sinwar, 62, in a Gaza operation. In a social media post, IDF wrote “Eliminated: Yahya Sinwar.”Eliminated: Yahya Sinwar.— Israel Defense Forces (@IDF) October 17, 2024""The mass murderer Yahya Sinwar, responsible for the massacre and atrocities of October 7, was eliminated... by IDF (Israeli military) soldiers,"" Foreign Minister Israel Katz said in a statement.Later, IDF released a video message of his Spokesperson RAdm. Daniel Hagari, talking about the killing of Sinwar and Israel's operational goals in Gaza.""Sinwar was responsible for the most brutal attack against Israel in our history. When terrorists from Gaza invaded Israel, massacred Israelis in their homes, raped our women, burned entire families alive, and took over 250 men, women, children, and babies hostage into Gaza. 101 hostages still remain in captivity in brutal conditions for the past year,"" he said.Mr Hagari said that Sinwar tried to escape justice but he failed but the Israeli military did it.Blaming him for waging war with Israel while hiding behind civilians in Gaza, Mr Hagari reiterated, “Our war is with Hamas, not with the people of Gaza and we mean it.”(function(v,d,o,ai){ai=d.createElement(""script"");ai.defer=true;ai.async=true;ai.src=v.location.protocol+o;d.head.appendChild(ai);})(window, document, ""//a.vdo.ai/core/v-ndtv/vdo.ai.js"");“We are working to increase the amount of humanitarian aid including food, water and medicine that goes into Gaza, to the people of Gaza who are suffering because of Yahya Sinwar,” he said and expressed condolences to the families of those murdered or kidnapped because of Sinwar.“We bow our heads and remember how brave soldiers who paid their ultimate sacrifice to defend the people of Israel,” he added.IDF is committed to “not rest” until they bring home all hostages “by any means”.“We will continue to operate until we complete all our missions in defense of the people of Israel,” he signed off."
33,260142068,Aastha Ahuja,Aastha Ahuja,Drone Footage Of Hamas Chief Yahya Sinwar's Last Moments Released By Israel,"Israel Defense Forces released drone footage of Hamas Chief Yahya Sinwar's last moments. In his final moments, he is seen throwing an object at the drone.","https://c.ndtvimg.com/2024-10/b6rfkh2g_hamas-chief-last-moments_625x300_18_October_24.jpeg?im=FaceCrop,algorithm=dnn,width=1200,height=738",2024-10-18 03:58:11,"Israel Defense Forces has released drone footage of what it said were the ""last moments""of Hamas Chief Yahya Sinwar. The video showed Sinwar sitting on a couch, surrounded by rubble, inside a damaged and dilapidated house. In his final moments, he is seen throwing an object at the drone.Here's the raw footage:Raw footage of Yahya Sinwar's last moments: pic.twitter.com/GJGDlu7bie— LTC Nadav Shoshani (@LTC_Shoshani) October 17, 2024Israel on Thursday killed Sinwar, 62, in a Gaza operation. In a social media post, IDF wrote “Eliminated: Yahya Sinwar.”Eliminated: Yahya Sinwar.— Israel Defense Forces (@IDF) October 17, 2024""The mass murderer Yahya Sinwar, responsible for the massacre and atrocities of October 7, was eliminated... by IDF (Israeli military) soldiers,"" Foreign Minister Israel Katz said in a statement.Later, IDF released a video message of his Spokesperson RAdm. Daniel Hagari, talking about the killing of Sinwar and Israel's operational goals in Gaza.""Sinwar was responsible for the most brutal attack against Israel in our history. When terrorists from Gaza invaded Israel, massacred Israelis in their homes, raped our women, burned entire families alive, and took over 250 men, women, children, and babies hostage into Gaza. 101 hostages still remain in captivity in brutal conditions for the past year,"" he said.Mr Hagari said that Sinwar tried to escape justice but he failed but the Israeli military did it.READ | How Israeli Military Tracked And Killed Hamas Chief Yahya Sinwar In GazaBlaming him for waging war with Israel while hiding behind civilians in Gaza, Mr Hagari reiterated, “Our war is with Hamas, not with the people of Gaza and we mean it.”(function(v,d,o,ai){ai=d.createElement(""script"");ai.defer=true;ai.async=true;ai.src=v.location.protocol+o;d.head.appendChild(ai);})(window, document, ""//a.vdo.ai/core/v-ndtv/vdo.ai.js"");“We are working to increase the amount of humanitarian aid including food, water and medicine that goes into Gaza, to the people of Gaza who are suffering because of Yahya Sinwar,” he said and expressed condolences to the families of those murdered or kidnapped because of Sinwar.“We bow our heads and remember how brave soldiers who paid their ultimate sacrifice to defend the people of Israel,” he added.IDF is committed to “not rest” until they bring home all hostages “by any means”.“We will continue to operate until we complete all our missions in defense of the people of Israel,” he signed off.""While this is not the end of the war in Gaza, it's the beginning of the end,"" said Israeli Prime Minister Benjamin Netanyahu, who vowed to crush Hamas at the start of the war. He had earlier called Sinwar's death an ""important landmark in the decline of the evil rule of Hamas"".Late Sinwar is said to be the mastermind of the October 7 attack, the deadliest in Israeli history, which resulted in the deaths of 1,206 people, mostly civilians, according to an AFP tally of official Israeli figures that includes hostages killed in captivity.READ | Who Will Replace Yahya Sinwar? These Top Hamas Leaders Are In Contention"
34,260143268,Prathamesh Kharade,Prathamesh Kharade,Yahya Sinwar Killed: IDF Releases Drone Footage Of Hamas Chief's Last Moments Before Being Eliminated; Video,,https://media.assettype.com/freepressjournal/2024-10-18/0ub60p2g/Hero-Image-2024-10-18T110712.527.jpg,2024-10-18 05:42:19,"IDF Spokesperson Rear Admiral Daniel Hagari explained that Sinwar tried to escape justice, but the Israeli military pursued him. He also reiterated that Israel’s war is against Hamas, not the people of Gaza and that the IDF is committed to increasing humanitarian aid to Gaza, including food, water and medicine, to help civilians suffering due to Hamas’ actions."
35,260152496,Dc Web Desk,Dc Web Desk,IDF Releases Video of Hamas Chief Yahya Sinwar Moments Before Death,,https://www.deccanchronicle.com/h-upload/2024/10/18/1853426-hamas.webp,2024-10-18 07:23:59,"The Israel Defense Forces released a drone footage on Friday of Hamas chief Yahya Sinwar, moments before his death.The video shows a man sitting on an armchair, covered with dust and face wrapped. The man claimed as Sinwar by the IDF, can be seen throwing a stick at the drone but misses.Sinwar was killed during an operation in Gaza by the Israeli military. He became the leader after the killing of Ismail Haniyeh on July 31.Raw footage of Yahya Sinwar’s last moments: pic.twitter.com/GJGDlu7bie— LTC Nadav Shoshani (@LTC_Shoshani) October 17, 2024 He was the chief architect of the October 7, 2023 attack on Israel, that triggered the Gaza conflict and his death was celebrated in IsraelAfter Sinwar's Killing, Israeli Prime Minister Benjamin Netanyahu said, ""Today we have settled the score. Today evil has been dealt a blow but our task has still not been completed.” United States President Joe Biden said, ""This is a good day for Israel, for the United States, and for the world.""The French president said that this opportunity must be seized so that all the hostages are freed."
36,260154912,Post News Network,Post News Network,Supreme Court closes proceedings against Jaggi Vasudev’s Isha Foundation,New Delhi: Supreme Court Friday closed the proceedings in a habeas corpus petition filed by a man who had alleged that his two daughters were held captive inside the premises of spiritual leader Jaggi Vasudev&#8217;s Isha Foundation at Coimbatore. A bench headed by Chief Justice DY Chandrachud noted that both the women were major and [&#8230;],https://www.orissapost.com/wp-content/uploads/2022/06/Supreme-Court.jpg,2024-10-18 07:35:34,"New Delhi: Supreme Court Friday closed the proceedings in a habeas corpus petition filed by a man who had alleged that his two daughters were held captive inside the premises of spiritual leader Jaggi Vasudev’s Isha Foundation at Coimbatore.

A bench headed by Chief Justice DY Chandrachud noted that both the women were major and have stated that they were residing at the ashram voluntarily and without any coercion.

A habeas corpus petition is filed seeking direction to produce before the court a person who is missing or has been illegally detained.

The bench, also comprising Justices JB Pardiwala and Manoj Misra, also noted that in pursuance of its October 3 order, the police has submitted a status report before it. The bench observed it would be unnecessary for the apex court to expand upon the ambit of these proceedings which arises from a habeas corpus petition which was initially filed before the Madras High Court.

On October 3, the top court had effectively halted the police probe into the alleged illegal confinement of two women at the Foundation’s ashram at Coimbatore in Tamil Nadu.

Transferring to itself the habeas corpus petition which was filed before the high court, the top court had directed the Tamil Nadu Police to not take any further action in pursuance of the high court’s direction asking it to inquire into the alleged illegal confinement of the women.

The apex court had passed the order after the Isha Foundation approached it challenging the high court’s order directing the Coimbatore Police to collect all case details registered against the Foundation and produce them before the court for further consideration."
37,260155246,Chief Justice D.y,Chief Justice D.y,Supreme Court closes proceedings against Jaggi Vasudev's Isha Foundation,A Bench headed by Chief Justice D.Y. Chandrachud noted that both the women were major and stated that they were residing at the ashram voluntarily and without any coercion,https://th-i.thgim.com/public/incoming/br65hd/article68768250.ece/alternates/LANDSCAPE_1200/_DSC3423.jpg,2024-10-18 07:45:07,"The Supreme Court on Friday (October 18, 2024) closed the proceedings in a habeas corpus petition filed by a man who had alleged that his two daughters were held captive inside the premises of spiritual leader Jaggi Vasudev's Isha Foundation at Coimbatore.

A Bench headed by Chief Justice D.Y. Chandrachud noted that both the women were major and stated that they were residing at the ashram voluntarily and without any coercion.

A habeas corpus petition is filed seeking direction to produce before the court a person who is missing or has been illegally detained.

The Bench, also comprising Justices J.B. Pardiwala and Manoj Misra, also noted that in pursuance of its October 3 order, the police had submitted a status report before it. 

The Bench observed it would be unnecessary for the apex court to expand upon the ambit of these proceedings which arises from a habeas corpus petition which was initially filed before the Madras High Court.

On October 3, the top court effectively halted the police probe into the alleged illegal confinement of two women at the Foundation's ashram at Coimbatore in Tamil Nadu.

Also Read: When Jaggi Vasudev’s daughter is married, why is he encouraging other women to be hermitesses, ask Madras HC judges

Transferring to itself the habeas corpus petition which was filed before the high court, the top court had directed the Tamil Nadu Police to not take any further action in pursuance of the high court's direction asking it to inquire into the alleged illegal confinement of the women.

The apex court had passed the order after the Isha Foundation approached it challenging the High Court's order directing the Coimbatore Police to collect all case details registered against the Foundation and produce them before the court for further consideration."
38,260155306,PTI,PTI,SC closes proceedings against Jaggi Vasudev's Isha Foundation,,https://www.deccanchronicle.com/h-upload/2024/10/18/1853432-18jaggi.webp,2024-10-18 07:40:46,"New Delhi:The Supreme Court on Friday closed the proceedings in a habeas corpus petition filed by a man who had alleged that his two daughters were held captive inside the premises of spiritual leader Jaggi Vasudev's Isha Foundation at Coimbatore.A bench headed by Chief Justice D.Y. Chandrachud noted that both the women were major and have stated that they were residing at the ashram voluntarily and without any coercion.A habeas corpus petition is filed seeking direction to produce before the court a person who is missing or has been illegally detained.The bench, also comprising Justices JB Pardiwala and Manoj Misra, also noted that in pursuance of its October 3 order, the police has submitted a status report before it. The bench observed it would be unnecessary for the apex court to expand upon the ambit of these proceedings which arises from a habeas corpus petition which was initially filed before the Madras High Court.On October 3, the top court had effectively halted the police probe into the alleged illegal confinement of two women at the Foundation's ashram at Coimbatore in Tamil Nadu.Transferring to itself the habeas corpus petition which was filed before the high court, the top court had directed the Tamil Nadu Police to not take any further action in pursuance of the high court's direction asking it to inquire into the alleged illegal confinement of the women.The apex court had passed the order after the Isha Foundation approached it challenging the high court's order directing the Coimbatore Police to collect all case details registered against the Foundation and produce them before the court for further consideration."
39,260155768,India Today Video Desk,India Today Video Desk,Supreme Court closes illegal confinement case against Isha Foundation,Supreme Court closes illegal confinement case against Isha Foundation,https://akm-img-a-in.tosshub.com/indiatoday/images/video/202410/supreme-court-183703286-16x9_0.jpg?VersionId=Xzh3mBkY1a9RqdLc1rYYXfNEvWAJDD9g?size=647:363,2024-10-18 07:39:10,"The Supreme Court on Friday closed proceedings in an illegal confinement case against Sadhguru Jaggi Vasudev’s Isha Foundation. The decision came after two women stated they were voluntarily residing at the ashram in Coimbatore, Tamil Nadu, without any coercion. 

The case had been filed alleging their confinement, but the women's testimonies confirmed their choice to remain at the ashram."
40,260159516,PTI,PTI,Supreme Court closes proceedings against Jaggi Vasudev's Isha Foundation,,https://www.deccanchronicle.com/h-upload/2024/09/17/1848207-supremecourt.webp,2024-10-18 08:15:44,"New Delhi: The Supreme Court on Friday closed the proceedings in a habeas corpus petition filed by a man who had alleged that his two daughters were held captive inside the premises of spiritual leader Jaggi Vasudev's Isha Foundation at Coimbatore. A bench headed by Chief Justice D Y Chandrachud noted that both the women were major and have stated that they were residing at the ashram voluntarily and without any coercion.A habeas corpus petition is filed seeking direction to produce before the court a person who is missing or has been illegally detained.The bench, also comprising Justices JB Pardiwala and Manoj Misra, also noted that in pursuance of its October 3 order, the police has submitted a status report before it. The bench observed it would be unnecessary for the apex court to expand upon the ambit of these proceedings which arises from a habeas corpus petition which was initially filed before the Madras High Court.On October 3, the top court had effectively halted the police probe into the alleged illegal confinement of two women at the Foundation's ashram at Coimbatore in Tamil Nadu.Transferring to itself the habeas corpus petition which was filed before the high court, the top court had directed the Tamil Nadu Police to not take any further action in pursuance of the high court's direction asking it to inquire into the alleged illegal confinement of the women.The apex court had passed the order after the Isha Foundation approached it challenging the high court's order directing the Coimbatore Police to collect all case details registered against the Foundation and produce them before the court for further consideration."
41,260150498,,,Supreme Court order paves way for Gurmeet Ram Rahim's trial in sacrilege cases,Supreme Court order paves way for Gurmeet Ram Rahim's trial in sacrilege cases,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202410/dera-saccha-saccha-sauda-chief-gurumeet-ram-rahim-183130983-16x9_0.png?VersionId=aAgXHUfu9uisCnmgguG7PSN3JjUr8fTu?size=1280:720,2024-10-18 06:23:48,"The Supreme Court on Friday lifted the stay imposed by the Punjab and Haryana High Court on the trial against Dera Sacha Sauda chief Gurmeet Ram Rahim Singh in three sacrilege cases dating back to 2015. A bench of Justices BR Gavai and KV Viswanathan also issued a notice to Ram Rahim, requiring his response within four weeks.The court was hearing an appeal by Punjab against a ruling of the High Court that stayed proceedings against Ram Rahim in the sacrilege cases involving the desecration of the Guru Granth Sahib, the holy scripture of the Sikhs.The cases relate to the theft of a copy of the Guru Granth Sahib in Bargari, Faridkot district, in 2015. The torn pages of the holy book were later found in Bargari, triggering widespread protests in Faridkot. As the protests turned violent, the police opened fire, killing two people in Behbal Kalan. Several others were injured in Kotkapura.In February 2023, the Supreme Court transferred the trial against Ram Rahim and seven Dera Sacha Sauda followers from a court in Faridkot to Chandigarh. The move came after a Dera follower, an accused in the case, was shot dead.In December 2021, Ram Rahim moved the High Court demanding that the CBI probe the three sacrilege FIRs of 2015.The sacrilege issue, along with police firing on protesters, became major election issues in Punjab in the 2017 Assembly polls, which saw the Shiromani Akali Dal-BJP failing to return to power. Ram Rahim is already serving a 20-year sentence after being convicted of murder and rape. He remains lodged in Sunaria jail in Rohtak even though he has been granted paroles and furloughs on several occasions.Published By: sharangee Published On: Oct 18, 2024Must Watch"
42,260152936,,,Supreme Court Clears Trial Against Ram Rahim In Sacrilege Cases,The Supreme Court today dealt a blow to rape convict Gurmeet Ram Rahim Singh by lifting the stay imposed by the Punjab and Haryana High Court on the trial against him in connection with the 2015...,https://c.ndtvimg.com/2022-10/j5oc42go_gurmeet-ram-rahim-singh-youtube_625x300_25_October_22.jpg,2024-10-18 06:13:26,"The Supreme Court today dealt a blow to rape convict Gurmeet Ram Rahim Singh, the self-styled godman and Dera Sacha Sauda chief, by lifting the stay imposed by the Punjab and Haryana High Court on the trial against him in connection with the 2015 Bargari sacrilege cases.

The Supreme Court removed the judicial block that had stalled the prosecution of Ram Rahim in three sacrilege cases involving the desecration of the Guru Granth Sahib, the holy scripture of Sikhs. The Supreme Court Bench, comprising Justices BR. Gavai and KV Viswanathan, also issued a notice to Ram Rahim, requiring his response within four weeks.

Ram Rahim is already serving a 20-year sentence for rape and also convicted for murder. The sacrilege incidents in question, which took place in the Bargari area of Punjab's Faridkot district, involved the disappearance and alleged desecration of the revered Guru Granth Sahib in 2015, triggering outrage among the Sikh community.

Earlier this year, the Punjab and Haryana High Court had stayed the proceedings against Ram Rahim in the three sacrilege cases, pausing any investigation or trial. This ruling, issued in March, was challenged by the Punjab government, which brought the matter before the Supreme Court."
43,260157100,ANI,ANI,Supreme Court paves way for trial of sacrilege cases filed in 2015 against Ram Rahim,The News Mill,https://thenewsmill.com/wp-content/uploads/2024/10/supreme-court-paves-way-for-trial-of-sacrilege-cases-filed-in-2015-against-ram-rahim.png,2024-10-18 07:53:33,"The Supreme Court on Friday lifted the stay imposed by Punjab and Haryana High Court on proceedings against jailed Dera Sacha Sauda head Gurmeet Ram Rahim Singh in three cases relating to sacrilege of the holy book in 2015.A bench of Justices BR Gavai and KV Viswanathan also issued notice to the self-styled godman on the appeal filed by Punjab government against stay on trial by High Court in the case.In March, the Punjab and Haryana High Court stayed proceedings against Singh in the three sacrilege cases.The cases were filed after several incidents in Bargari, Faridkot district, where the scripture of the Guru Granth Sahib, the holy scripture of the Sikhs, was allegedly desecrated and had gone missing.In December 2021, Ram Rahim moved the High Court, demanding that the CBI probe the three sacrilege FIRs of 2015. The High Court then stayed the proceedings in the case.The cases against Ram Rahim are related to the 2015 sacrilege incidents reported in the Faridkot district of Punjab.Parts of Guru Granth Sahib were found scattered in village Bargari in Faridkot on October 12, 2015, and an FIR was registered under sections 295, 120-B of IPC at Police Station Bajakhana.Ram Rahim is serving a 20-year sentence for rape and also convicted for murder"
44,260160650,PTI,PTI,SC paves way for trial in sacrilege cases against Gurmeet Ram Rahim,,https://www.deccanchronicle.com/h-upload/2024/10/18/1853448-18gurmeet.webp,2024-10-18 08:30:41,"New Delhi: The Supreme Court on Friday paved way for the trial of the 2015 sacrilege cases involving Dera Sacha Sauda chief Gurmeet Ram Rahim Singh.The development comes as a bench of Justices B R Gavai and K V Vishwanathan vacated the stay imposed by the Punjab and Haryana High Court on the trial and directed Ram Rahim to file a response. The apex court was acting on the plea of the Punjab government and will now hear the matter after four weeks.Advocate General of Punjab Gurminder Singh sought a stay on the high court order which stayed the trial in the three cases registered at Bajakhana Police Station at Faridkot in Punjab.Noting the matter required scrutiny, the apex court issued a notice to Ram Rahim.In February, 2023, the top court had transferred the trial against Ram Rahim and his followers in these cases from a court in Faridkot to Chandigarh.Ram Rahim had previously moved the Punjab and Haryana High Court challenging the validity of a September 2018 notification of the state government withdrawing the cases from the CBI and sought a direction to the central probe agency to investigate.On March 11, 2024, the high court while referring several questions to a larger bench for adjudication said, “Since the issues are being referred for consideration by a larger bench, it is deemed appropriate to issue an interim direction, to balance the equities. Hence, further proceedings before the trial court against the petitioner (Gurmeet Ram Rahim Singh), in the above said sacrilege cases, shall remain stayed till further orders.”The high court had referred the matter to a larger bench to determine if the consent by the state govt for CBI probe can be withdrawn at a later stage.The Haryana government recently granted a 20-day parole to Ram Rahim while barring him from either taking part in election-related activities or leaving the jurisdiction of Haryana during this period.Ram Rahim, lodged in Rohtak's Sunaria Jail, is serving a 20-year sentence handed out to him in 2017 for allegedly raping two of his disciples.The Dera chief and three others were also convicted in a 2019 murder case of a journalist which happened over 16 years ago."
45,260137660,PTI,PTI,US charges former RAW official for plot to assassinate Sikh separatist Pannun,"Vikas Yadav was employed by Cabinet Secretariat, which houses India's foreign intelligence service, the RAW, the federal prosecutors claimed in an indictment filed in US court",https://media.telanganatoday.com/wp-content/uploads/2024/10/Vikas-Yadav.jpg,2024-10-18 03:54:14,"Washington/New York: A former Indian government official has been charged by the US authorities for his alleged role in a foiled plot to assassinate Sikh separatist Gurpatwant Singh Pannun on American soil around the State visit of Prime Minister Narendra Modi.

Vikas Yadav, 39, was employed by the Cabinet Secretariat, which houses India's foreign intelligence service, the Research and Analysis Wing (RAW), the federal prosecutors claimed in an indictment filed in a US court in New York.

Yadav faces murder-for-hire and money laundering charges in connection with his role in directing a foiled plot to kill Pannun. He ""remains at large"", the Department of Justice said.

Yadav had been identified only as 'CC-1' (co-conspirator) in the first indictment. On Thursday in New Delhi, External Affairs Ministry spokesperson Randhir Jaiswal, responding to a query on the person identified in the indictment of the US Department of Justice (DoJ) in connection with the case, confirmed that the person is ""no longer an employee of the government of India"".

His co-conspirator Nikhil Gupta was arrested in the Czech Republic last year and is languishing in a US jail after extradition. ""Today's charges demonstrate that the Justice Department will not tolerate attempts to target and endanger Americans and to undermine the rights to which every US citizen is entitled,"" US Attorney General Merrick B Garland said.

""The defendant, an Indian government employee, allegedly conspired with a criminal associate and attempted to assassinate a US citizen on American soil for exercising their First Amendment rights,"" said FBI Director Christopher Wray.

The Indian government has denied its association or involvement with such a plot to kill an American national on US soil. Following allegations by the US, New Delhi had set up an inquiry committee to investigate the matter. The US has expressed satisfaction on cooperation from India on this.

Unsealing of the second indictment comes within 48 hours of an Indian Enquiry Committee visiting here to have a meeting with an inter-agency team of officials from the FBI, Department of Justice and the State Department on these issues.

""We are satisfied with the cooperation. It continues to be an ongoing process. We continue to work with them on that, but we do appreciate the cooperation, and we appreciate them updating us on their investigation as we update them on ours,"" State Department Spokesperson Matthew Miller told reporters on Wednesday.

Running into 18 pages, the indictment posts pictures of Yadav in a military dress and also gives a picture of two persons exchanging dollars in a car in New York, which federal prosecutors said was the money being paid to the alleged killer by a person on behalf of Gupta and Yadav to assassinate the Sikh separatist leader in New York.

The picture is dated June 9, 2023 The name of the Sikh separatist, a US citizen, is not mentioned in the indictment. ""By indicting RAW Official Vikash Yadav in “Murder For Hire” Plot, US Government has reassured its commitment to fundamental constitutional duty to protect the life, liberty and freedom of expression of the US Citizen at home and abroad,"" Pannun, general counsel to separatist Sikh for Justice, said in a statement after the indictment was released by the Department of Justice.

The damaging indictment alleges that Yadav along with his co-conspirator Nikhil Gupta plotted to kill the Sikh separatist leader in the summer of 2023. For this Gupta hired an individual to do the kill job. The unidentified individual, who was an informant to the FBI asked for $1,00,000 for the job and received $15,000 as an advance payment on June 9, 2023.

It was during the same month that President Joe Biden had invited Prime Minister Modi on a historic state visit, which took place on June 22. According to the indictment, Yadav told Gupta and the hired killer not to do the job immediately before or during the State visit."
